@RELATION emotionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../Emotion Audio/01_Neatral,../Emotion Audio/02_Calm,../Emotion Audio/03_Happy,../Emotion Audio/04_sad,../Emotion Audio/05_angry,../Emotion Audio/06_Fear,../Emotion Audio/07_disgust,../Emotion Audio/08_surprised}

@DATA
0.053944,0.014312,2.512301,0.295775,0.265422,0.801117,0.008534,0.179854,-34.357308,1.937032,0.391531,0.185606,0.166845,0.135362,0.206099,0.142868,0.059120,0.052552,0.003834,0.127543,0.056795,0.008292,0.002077,0.037456,0.011066,0.018944,0.005479,0.115366,0.001109,0.001205,0.003923,0.028762,0.003045,0.040174,0.050864,0.013396,0.325160,0.061880,0.037986,0.517598,0.005397,0.126307,2.422850,0.876738,0.484985,0.350707,0.252424,0.253534,0.219780,0.207251,0.191807,0.235081,0.157140,0.165591,0.131573,0.013391,0.003454,0.031599,0.013289,0.018473,0.005794,0.051128,0.001615,0.001288,0.005304,0.031656,0.004458,0.013053,../Emotion Audio/01_Neatral
0.063928,0.013048,2.892882,0.278461,0.244562,1.397875,0.008773,0.336448,-33.056746,1.575816,0.155299,0.099800,-0.185216,-0.033556,-0.036128,-0.136119,-0.065357,-0.140664,-0.163194,-0.045048,-0.250807,0.023969,0.002799,0.025496,0.011403,0.013003,0.006617,0.012380,0.001569,0.004676,0.023857,0.024228,0.010636,0.019849,0.038269,0.012811,0.325938,0.075260,0.030105,0.664897,0.008444,0.165030,2.559828,0.751280,0.593154,0.409790,0.351242,0.286748,0.227458,0.256286,0.225181,0.227426,0.194597,0.183604,0.220147,0.026930,0.002927,0.025502,0.014852,0.016542,0.010505,0.010587,0.001283,0.005989,0.022166,0.023754,0.016374,0.010183,../Emotion Audio/01_Neatral
0.063042,0.004518,2.481164,0.331144,0.267500,1.345614,0.005763,0.342719,-36.398222,1.458854,0.153822,0.147810,-0.041757,0.177939,0.179765,0.026520,0.005552,0.014571,0.077960,0.053108,-0.012244,0.007119,0.004177,0.040144,0.004911,0.011011,0.010264,0.107250,0.004002,0.002785,0.003963,0.014553,0.003528,0.036157,0.057646,0.007098,0.332002,0.064007,0.028993,0.682606,0.003760,0.191832,2.499652,0.602458,0.599690,0.282369,0.298492,0.211587,0.202544,0.223460,0.219902,0.173890,0.162123,0.165241,0.166862,0.007324,0.010157,0.028042,0.004865,0.013030,0.013975,0.057992,0.007657,0.002592,0.003651,0.014285,0.003711,0.015415,../Emotion Audio/01_Neatral
0.056647,0.009954,2.832060,0.282592,0.228134,1.619978,0.012843,0.401111,-35.068030,1.276771,-0.011584,-0.065830,-0.047766,0.006868,-0.057839,-0.092442,-0.003569,-0.138073,-0.045425,-0.101319,-0.107488,0.017475,0.002632,0.018626,0.009574,0.007572,0.006357,0.044659,0.001781,0.003383,0.008974,0.013655,0.007898,0.019784,0.034413,0.010635,0.436974,0.102684,0.051252,0.763639,0.039786,0.194352,3.104713,0.642177,0.543425,0.398698,0.232293,0.241258,0.196535,0.188630,0.204911,0.198955,0.196391,0.181876,0.187532,0.017944,0.002818,0.016650,0.010479,0.009089,0.008918,0.034288,0.002207,0.004405,0.007042,0.013581,0.009957,0.010504,../Emotion Audio/01_Neatral
0.054593,0.003587,2.761970,0.254570,0.255023,0.527950,0.007504,0.068521,-35.319982,1.840569,0.259326,0.134758,0.045056,0.077885,0.068993,0.182632,0.040285,0.093988,0.012789,0.021569,-0.028531,0.006662,0.004677,0.089587,0.006554,0.013050,0.007482,0.140566,0.000853,0.003438,0.007121,0.009897,0.005153,0.049069,0.039842,0.004749,0.264502,0.067839,0.036368,0.387648,0.006011,0.083846,2.693175,0.589992,0.580621,0.308634,0.382148,0.245863,0.254774,0.261620,0.198373,0.184818,0.171576,0.174540,0.140510,0.007048,0.006814,0.049241,0.008062,0.012823,0.007903,0.062961,0.001220,0.004009,0.008237,0.008941,0.006778,0.016422,../Emotion Audio/01_Neatral
0.058003,0.008598,2.776503,0.217386,0.194475,0.957867,0.009315,0.221863,-35.044414,1.604138,-0.020865,-0.072411,-0.043638,0.102550,-0.034063,0.016202,-0.025640,-0.085611,-0.034348,-0.102676,-0.097633,0.015206,0.006736,0.020385,0.012113,0.010207,0.004184,0.040520,0.001841,0.005007,0.017438,0.023728,0.004321,0.021301,0.046924,0.011101,0.414259,0.106151,0.052243,0.654327,0.014799,0.147597,2.920266,0.677854,0.546436,0.392042,0.326994,0.284020,0.206247,0.213098,0.196686,0.232623,0.170447,0.170032,0.171266,0.019767,0.010992,0.016913,0.016509,0.008303,0.004972,0.030564,0.002234,0.004865,0.015581,0.024227,0.006720,0.012865,../Emotion Audio/01_Neatral
0.061218,0.005140,2.617184,0.252689,0.263628,0.412897,0.009160,0.037990,-35.145905,2.032806,0.387976,0.366779,0.059291,0.100736,0.237107,0.045615,0.057392,-0.014904,0.083484,0.069661,0.035548,0.009069,0.001664,0.076226,0.009379,0.012928,0.005243,0.129225,0.003842,0.002896,0.005337,0.017574,0.002888,0.046221,0.040571,0.006601,0.287528,0.059925,0.032293,0.370154,0.006322,0.060616,2.426382,0.541728,0.513685,0.305365,0.312336,0.218139,0.224873,0.225562,0.222440,0.192991,0.187001,0.177656,0.146804,0.010211,0.003213,0.051928,0.008452,0.010939,0.006080,0.056266,0.008618,0.003480,0.007427,0.020154,0.005325,0.014324,../Emotion Audio/01_Neatral
0.024802,0.022283,2.605939,0.292202,0.235052,1.209216,0.075290,0.166135,-35.727933,1.537460,0.065152,0.050791,-0.044899,0.061722,0.102278,-0.048545,0.039534,-0.064963,-0.049179,0.005235,-0.132521,0.012402,0.001548,0.007116,0.006517,0.004268,0.002869,0.045161,0.000844,0.004792,0.026517,0.029303,0.002712,0.022806,0.028899,0.021277,0.526679,0.130049,0.068892,0.762912,0.142890,0.220111,4.000304,0.650298,0.437142,0.436717,0.284482,0.331168,0.182679,0.197817,0.204866,0.149143,0.131886,0.199466,0.168903,0.015610,0.002080,0.006169,0.005989,0.003808,0.004410,0.028984,0.000745,0.008451,0.018357,0.015663,0.003875,0.011757,../Emotion Audio/01_Neatral
0.053210,0.009306,2.553961,0.286992,0.256387,1.069081,0.005614,0.261687,-34.054254,1.846869,0.330527,0.169100,-0.168940,0.078271,0.221462,0.037652,0.062022,0.038934,-0.024998,-0.036877,0.046138,0.013044,0.004485,0.057299,0.010991,0.011834,0.006646,0.110805,0.003377,0.005002,0.007475,0.015595,0.002200,0.042239,0.028047,0.010416,0.391305,0.072358,0.034932,0.626062,0.004060,0.145476,2.943434,0.606402,0.515889,0.342168,0.380274,0.220464,0.288956,0.226526,0.187261,0.147268,0.156069,0.199557,0.196409,0.017918,0.006642,0.048431,0.011490,0.012936,0.007645,0.082066,0.006410,0.005870,0.008266,0.014119,0.002581,0.021681,../Emotion Audio/01_Neatral
0.051721,0.010378,2.861490,0.230769,0.190899,1.281792,0.007739,0.293338,-35.672763,1.125868,-0.035691,-0.172706,-0.115397,-0.025140,-0.101100,-0.137665,-0.075436,-0.126811,-0.042330,-0.081231,-0.057516,0.006898,0.002839,0.017087,0.014757,0.009856,0.012835,0.040861,0.001837,0.007066,0.009993,0.009857,0.003346,0.019911,0.046392,0.010775,0.327377,0.104376,0.054818,0.713912,0.015727,0.171602,3.309661,0.615595,0.527110,0.427357,0.281569,0.268789,0.264661,0.211603,0.227786,0.248129,0.279655,0.257139,0.169330,0.009010,0.004189,0.016903,0.017800,0.011070,0.018162,0.029759,0.002253,0.009751,0.012136,0.008893,0.004784,0.011639,../Emotion Audio/01_Neatral
0.061819,0.007094,2.670422,0.233713,0.237089,0.696979,0.006513,0.074634,-34.022741,2.367879,0.201432,0.017337,-0.052015,0.034827,0.289317,0.042916,0.092643,-0.022274,0.052938,0.058844,-0.052289,0.015017,0.004067,0.076721,0.010648,0.011835,0.008956,0.059817,0.002152,0.009098,0.008248,0.036267,0.012085,0.032199,0.035641,0.010157,0.419819,0.079547,0.046664,0.488476,0.004538,0.081320,3.207409,0.635204,0.685022,0.408452,0.463013,0.339222,0.239586,0.302644,0.273480,0.236943,0.173529,0.197956,0.137938,0.015262,0.005868,0.043271,0.012391,0.009332,0.010616,0.031018,0.003610,0.012735,0.007958,0.024116,0.022052,0.012814,../Emotion Audio/01_Neatral
0.044821,0.006179,2.654889,0.341703,0.262074,1.392915,0.004123,0.178323,-37.330985,1.435627,0.264122,0.160369,0.024284,0.038271,0.183565,0.025130,-0.022837,0.068823,-0.006205,0.011642,-0.011931,0.009457,0.004138,0.032058,0.006622,0.015163,0.007612,0.051638,0.003019,0.005131,0.004767,0.013606,0.005011,0.020363,0.043797,0.007383,0.369897,0.068139,0.025472,0.575671,0.003192,0.181624,3.255129,0.557670,0.451745,0.261720,0.334742,0.275168,0.261788,0.217733,0.215206,0.160363,0.154597,0.128248,0.160379,0.009896,0.007004,0.029337,0.007616,0.015659,0.008673,0.042947,0.005717,0.005117,0.003729,0.012007,0.006478,0.012801,../Emotion Audio/01_Neatral
0.065984,0.006992,2.728285,0.274624,0.226575,0.979865,0.008719,0.162698,-35.675226,1.438045,-0.081616,0.004560,-0.120978,0.038183,-0.014759,-0.102346,-0.047552,-0.158880,-0.030003,-0.069612,-0.091214,0.015234,0.003079,0.032595,0.014480,0.008790,0.006217,0.031839,0.003065,0.005751,0.008783,0.020528,0.007218,0.019545,0.051285,0.009493,0.367578,0.096138,0.051228,0.617917,0.012772,0.128708,2.892226,0.667629,0.564104,0.505295,0.329074,0.273805,0.264333,0.258180,0.201637,0.235870,0.277693,0.254991,0.190186,0.013266,0.004311,0.034781,0.021138,0.008406,0.006710,0.036912,0.005614,0.008663,0.009682,0.014505,0.011032,0.012795,../Emotion Audio/01_Neatral
0.076985,0.010657,2.742546,0.257268,0.219084,1.034590,0.013712,0.193708,-34.088038,1.508685,0.285538,0.064718,-0.115560,0.253955,0.075954,0.097599,0.012854,-0.008602,-0.018431,0.028846,0.039727,0.006436,0.005871,0.028796,0.007391,0.017527,0.011929,0.030296,0.001442,0.007359,0.020092,0.018411,0.004484,0.017101,0.053538,0.011221,0.377839,0.097716,0.053843,0.620400,0.024317,0.152606,3.260230,0.572856,0.675293,0.365403,0.353383,0.301867,0.257051,0.234185,0.225139,0.222339,0.224580,0.147517,0.178054,0.004918,0.010317,0.024280,0.006552,0.014932,0.011150,0.025943,0.001409,0.009494,0.018834,0.013836,0.005396,0.008937,../Emotion Audio/01_Neatral
0.055304,0.005563,2.366034,0.219836,0.187487,1.201268,0.004041,0.275979,-37.526130,1.265578,-0.126485,0.035077,-0.285039,-0.095572,-0.076336,-0.171792,-0.032087,-0.145633,-0.072168,-0.140732,-0.117473,0.015737,0.003902,0.012791,0.011089,0.010885,0.008550,0.046058,0.001519,0.004621,0.009063,0.015451,0.006198,0.021149,0.041175,0.005952,0.251049,0.084411,0.044437,0.639666,0.003073,0.132355,2.997142,0.486150,0.458106,0.284270,0.282056,0.288678,0.179409,0.221141,0.183265,0.185645,0.174595,0.193200,0.181338,0.019007,0.005006,0.011081,0.011728,0.011188,0.013460,0.017593,0.001519,0.006946,0.007153,0.016785,0.007575,0.008833,../Emotion Audio/01_Neatral
0.089120,0.006451,2.629632,0.307931,0.257882,1.135069,0.005519,0.299292,-34.938110,1.463500,0.223230,0.234902,-0.109162,0.162021,0.227097,-0.033711,0.077378,0.064620,-0.075182,0.085161,-0.026387,0.006737,0.004523,0.047799,0.012576,0.011579,0.005123,0.095850,0.002531,0.003735,0.005958,0.013606,0.005505,0.035302,0.059200,0.007779,0.298510,0.081107,0.041525,0.727399,0.004016,0.170844,2.776524,0.640050,0.539216,0.399342,0.316699,0.214652,0.208592,0.210557,0.221444,0.188454,0.235291,0.162395,0.151845,0.009672,0.008795,0.035534,0.017155,0.014946,0.006211,0.066684,0.004772,0.004645,0.005860,0.014046,0.007962,0.017143,../Emotion Audio/01_Neatral
0.065324,0.006826,2.989480,0.268251,0.232495,1.123577,0.024735,0.239469,-34.390050,1.175324,0.010717,-0.047800,-0.091052,0.179071,-0.106720,-0.121455,-0.137918,-0.184084,-0.190445,-0.174263,-0.117842,0.010112,0.005900,0.021786,0.010707,0.007162,0.006602,0.056578,0.002164,0.003531,0.011498,0.018818,0.004102,0.025620,0.055605,0.009291,0.315677,0.093025,0.049363,0.711643,0.056576,0.198342,3.234832,0.563121,0.661842,0.486249,0.244488,0.358862,0.197075,0.237627,0.207308,0.259640,0.245310,0.262653,0.260711,0.013643,0.011451,0.032369,0.014916,0.008837,0.013510,0.036978,0.003495,0.006598,0.012890,0.023890,0.005287,0.014341,../Emotion Audio/01_Neatral
0.083060,0.009820,2.954972,0.266682,0.253006,1.012375,0.004681,0.205708,-32.845610,1.829090,0.197903,0.150331,-0.252834,0.311626,-0.006528,0.076009,-0.038739,0.016439,0.036196,0.035701,0.066890,0.007684,0.004530,0.053887,0.011964,0.021126,0.011645,0.024037,0.002368,0.004878,0.010656,0.027523,0.005637,0.021662,0.045067,0.008945,0.285034,0.045740,0.017689,0.387618,0.002480,0.121035,1.789894,0.563529,0.502108,0.306344,0.350524,0.317062,0.184172,0.234877,0.212471,0.221400,0.188289,0.172543,0.169112,0.007836,0.006947,0.024557,0.009478,0.018341,0.011157,0.016490,0.003460,0.003508,0.009511,0.026619,0.007835,0.008760,../Emotion Audio/01_Neatral
0.061354,0.015258,2.744812,0.256287,0.258500,0.430502,0.010521,0.072260,-32.559913,2.211418,0.238842,0.119971,-0.126246,0.031106,0.076152,-0.027287,0.059748,0.046806,0.048519,-0.115664,-0.089716,0.018091,0.002033,0.094059,0.009908,0.005424,0.003313,0.090021,0.001519,0.004582,0.008309,0.019000,0.005324,0.043798,0.048906,0.014989,0.420980,0.060448,0.037905,0.400774,0.007776,0.100765,2.320225,0.490064,0.577949,0.440906,0.321546,0.260539,0.239791,0.245728,0.183234,0.271961,0.206056,0.166288,0.217730,0.021118,0.002430,0.071559,0.014254,0.005722,0.003847,0.047829,0.002341,0.008628,0.007149,0.025491,0.008658,0.016666,../Emotion Audio/01_Neatral
0.063521,0.010857,2.749536,0.281802,0.247652,1.105454,0.042273,0.273153,-33.144898,1.795491,0.361983,0.230334,-0.091564,0.130487,0.108854,0.162956,0.138143,0.096799,0.105767,0.004570,0.048196,0.009493,0.003086,0.044538,0.005017,0.008522,0.008405,0.095597,0.000811,0.002501,0.008798,0.037849,0.005276,0.035038,0.051860,0.008158,0.342052,0.090055,0.044546,0.611344,0.076385,0.192433,2.737014,0.645482,0.491787,0.218473,0.305543,0.239018,0.203112,0.244682,0.214689,0.195513,0.129321,0.155664,0.138945,0.010398,0.004562,0.035831,0.005645,0.007534,0.010391,0.040909,0.000682,0.002570,0.009766,0.025587,0.006982,0.011594,../Emotion Audio/01_Neatral
0.098781,0.023178,3.039708,0.230604,0.238283,0.696436,0.007950,0.152689,-32.068987,1.843771,-0.151055,-0.052762,-0.430638,0.319490,0.020738,-0.058291,-0.018644,-0.265823,-0.269977,-0.164983,-0.057027,0.011300,0.006152,0.063240,0.028385,0.017236,0.009577,0.032616,0.002011,0.004416,0.012175,0.020446,0.005745,0.029855,0.053047,0.023228,0.298990,0.068846,0.028951,0.472432,0.006455,0.127913,2.533059,0.588889,0.702641,0.425126,0.412738,0.355795,0.235643,0.268536,0.252194,0.231081,0.267135,0.264858,0.294804,0.011758,0.008596,0.053797,0.031472,0.016313,0.011480,0.028500,0.003175,0.007130,0.014954,0.019795,0.012857,0.013555,../Emotion Audio/01_Neatral
0.048239,0.013577,2.591941,0.299376,0.267642,0.878285,0.006860,0.239437,-34.020911,1.904775,0.479121,0.226015,0.138840,0.131435,0.169045,0.063449,0.102458,0.039796,-0.048077,0.034905,0.082855,0.008873,0.001497,0.062712,0.014439,0.011448,0.004344,0.108180,0.001801,0.002101,0.005289,0.015730,0.001592,0.040408,0.057772,0.012611,0.439949,0.070098,0.034848,0.609940,0.004937,0.142732,2.567869,0.638444,0.467815,0.337460,0.266119,0.176975,0.194291,0.157257,0.165052,0.180189,0.165340,0.182532,0.123058,0.014782,0.001883,0.052983,0.017314,0.009798,0.007697,0.045748,0.003041,0.003104,0.005648,0.014448,0.002451,0.012892,../Emotion Audio/01_Neatral
0.086281,0.015462,2.960560,0.271902,0.240376,1.164484,0.006128,0.265257,-32.633983,1.659573,0.148176,0.078804,-0.237183,0.097871,0.023730,-0.113583,-0.084213,-0.186300,-0.244950,-0.129386,-0.305443,0.016712,0.006806,0.031226,0.009104,0.009752,0.004119,0.032515,0.002439,0.003401,0.021879,0.037787,0.004243,0.024801,0.057971,0.015646,0.347264,0.079786,0.029341,0.578714,0.004849,0.146255,2.952593,0.536437,0.620189,0.424259,0.368572,0.341712,0.205995,0.287108,0.238626,0.227809,0.189453,0.204322,0.243945,0.018048,0.013670,0.031857,0.009795,0.011164,0.003455,0.030097,0.003883,0.004187,0.020350,0.037820,0.006797,0.013896,../Emotion Audio/01_Neatral
0.059071,0.005806,2.466631,0.331518,0.268982,1.307872,0.007701,0.353417,-36.010074,1.652369,0.177142,0.193442,-0.074926,0.201396,0.223855,0.032956,0.034700,0.044625,0.019921,0.043553,0.047127,0.008545,0.005898,0.037263,0.004600,0.010890,0.008487,0.122798,0.002541,0.003347,0.004709,0.014538,0.003718,0.039185,0.043612,0.007507,0.287661,0.060393,0.026897,0.505549,0.003331,0.142783,1.993815,0.487856,0.465541,0.226654,0.253943,0.190865,0.209844,0.193924,0.196621,0.161997,0.145473,0.155386,0.140258,0.010401,0.008646,0.025240,0.005583,0.009682,0.012370,0.050710,0.003933,0.003169,0.003449,0.011539,0.005499,0.013327,../Emotion Audio/01_Neatral
0.064015,0.015892,2.867327,0.276813,0.220628,1.550564,0.022865,0.382727,-34.922992,1.251445,0.015045,-0.024767,-0.163594,-0.010427,-0.152683,-0.145495,-0.071504,-0.143996,-0.069541,-0.141043,-0.081841,0.008276,0.003834,0.016503,0.013035,0.008423,0.005553,0.049078,0.001782,0.012380,0.005620,0.009736,0.003205,0.019886,0.047570,0.011524,0.448457,0.113141,0.051285,0.821028,0.048325,0.220650,3.570886,0.643704,0.644398,0.529881,0.314954,0.319265,0.246201,0.195338,0.210367,0.196895,0.266015,0.291922,0.192914,0.011151,0.004828,0.017242,0.012885,0.012231,0.006459,0.043703,0.002110,0.015450,0.004908,0.006910,0.004022,0.012330,../Emotion Audio/01_Neatral
0.054880,0.008406,2.680124,0.240155,0.260603,0.381248,0.010260,0.054234,-34.016208,2.039837,0.252046,0.229580,-0.061862,0.114103,0.138384,0.221748,0.030347,0.101697,0.024552,0.001849,-0.081184,0.006680,0.003665,0.081851,0.009025,0.012516,0.004079,0.161655,0.001606,0.003767,0.007159,0.013735,0.003278,0.055999,0.049597,0.009454,0.340646,0.071194,0.033995,0.403311,0.007654,0.073547,2.798618,0.424954,0.583274,0.320706,0.349414,0.196498,0.230715,0.202774,0.216861,0.188405,0.212060,0.170349,0.163119,0.008152,0.004512,0.068325,0.011573,0.011353,0.005269,0.078780,0.003287,0.004797,0.006840,0.015759,0.005092,0.018601,../Emotion Audio/01_Neatral
0.072947,0.013552,2.798306,0.259364,0.223008,1.106866,0.009039,0.231128,-34.263894,1.736099,-0.042688,-0.178950,-0.075230,0.237657,-0.077371,-0.005595,-0.074301,-0.133063,-0.134730,-0.161779,-0.119652,0.012977,0.005442,0.024928,0.010638,0.013785,0.005787,0.031446,0.001980,0.009303,0.017834,0.015147,0.009217,0.019429,0.055903,0.015421,0.353857,0.104004,0.053064,0.590181,0.011619,0.123646,3.503172,0.802864,0.667611,0.550494,0.349227,0.344978,0.260258,0.213020,0.236537,0.236277,0.191677,0.199178,0.254124,0.016849,0.009047,0.030777,0.012735,0.015480,0.006791,0.026609,0.002453,0.017809,0.015104,0.015879,0.014719,0.011817,../Emotion Audio/01_Neatral
0.054288,0.006235,2.666649,0.242602,0.261024,0.360405,0.009479,0.035875,-34.718170,2.139455,0.387727,0.381248,-0.031684,0.057644,0.243908,0.056698,0.082227,0.035850,0.128383,0.049026,0.057210,0.008086,0.001504,0.067040,0.013235,0.013559,0.003936,0.131196,0.004684,0.003804,0.004734,0.016020,0.003087,0.047869,0.043996,0.007051,0.348868,0.054837,0.025822,0.331181,0.006225,0.041410,2.499515,0.450896,0.638100,0.328921,0.381131,0.255877,0.235045,0.218525,0.200815,0.175037,0.159453,0.167223,0.130360,0.011474,0.001891,0.056384,0.015541,0.009377,0.004910,0.050206,0.007820,0.005607,0.006334,0.016283,0.004758,0.014213,../Emotion Audio/01_Neatral
0.033200,0.018944,2.931834,0.294054,0.232172,0.999102,0.127517,0.159014,-36.500504,1.568487,0.014732,0.062324,0.027919,0.072038,0.119267,-0.061783,0.044875,-0.021892,-0.059828,-0.023198,-0.174339,0.024309,0.000972,0.008569,0.004129,0.004032,0.002620,0.072982,0.000690,0.001542,0.020245,0.020322,0.007548,0.030895,0.047202,0.015907,0.494050,0.145860,0.075766,0.851581,0.174966,0.250879,3.900707,0.649232,0.436279,0.306018,0.227728,0.217803,0.206304,0.188790,0.203965,0.129745,0.154299,0.150572,0.162168,0.015238,0.001367,0.009144,0.006792,0.004310,0.002741,0.034272,0.000929,0.001687,0.017405,0.022409,0.006940,0.012144,../Emotion Audio/01_Neatral
0.062559,0.016734,2.725410,0.280929,0.259050,0.681436,0.006845,0.145490,-32.918685,1.876309,0.416913,0.244149,-0.042846,0.093378,0.306276,0.040661,0.112647,0.076957,0.032540,-0.035709,0.063109,0.013808,0.002667,0.097287,0.011268,0.010825,0.005896,0.119651,0.000640,0.003391,0.005796,0.013352,0.002657,0.048760,0.042421,0.012565,0.304110,0.066621,0.030549,0.550910,0.005698,0.179886,2.460579,0.691395,0.496526,0.284090,0.330613,0.241510,0.231926,0.205799,0.194559,0.166181,0.192956,0.164122,0.160849,0.018325,0.004021,0.061117,0.013031,0.011345,0.007875,0.054453,0.000736,0.004588,0.006611,0.016136,0.004625,0.015336,../Emotion Audio/01_Neatral
0.052673,0.007293,2.896456,0.224309,0.186250,1.265584,0.007799,0.288672,-36.911500,1.215292,0.009446,-0.069612,-0.087890,0.011529,-0.063118,-0.119868,-0.099528,-0.175587,-0.039921,-0.057648,-0.019584,0.007525,0.003693,0.016862,0.012795,0.014191,0.005399,0.048611,0.002818,0.005532,0.007520,0.016885,0.002935,0.022218,0.044077,0.007102,0.321743,0.095844,0.045095,0.726569,0.016402,0.174172,2.926000,0.552503,0.538165,0.329246,0.221241,0.250309,0.204868,0.197468,0.160786,0.167591,0.205235,0.199447,0.220647,0.009185,0.006718,0.020779,0.018358,0.016273,0.005742,0.018413,0.004405,0.008949,0.005881,0.015194,0.003861,0.009816,../Emotion Audio/01_Neatral
0.055653,0.006105,2.628162,0.277104,0.251386,0.979273,0.005165,0.057128,-35.506278,1.931579,0.200956,0.117496,-0.108297,0.027824,0.227189,0.004001,0.122140,0.020588,-0.051388,-0.023502,-0.056947,0.013455,0.003510,0.062609,0.008673,0.010710,0.011875,0.041759,0.002089,0.005553,0.010078,0.029543,0.008910,0.024982,0.038991,0.007579,0.398883,0.068203,0.031963,0.458890,0.002694,0.084926,3.473266,0.648997,0.567394,0.366856,0.442740,0.255019,0.274493,0.236366,0.286466,0.185440,0.176536,0.176418,0.176228,0.011475,0.004053,0.044207,0.009006,0.009183,0.013844,0.025894,0.002850,0.008060,0.008503,0.021912,0.015417,0.011247,../Emotion Audio/01_Neatral
0.063058,0.004815,2.788943,0.330057,0.265435,1.470677,0.003918,0.274208,-36.758447,1.579016,0.343319,0.223645,-0.181878,0.039676,0.261665,0.052813,-0.005405,0.068786,-0.039327,0.033066,0.051659,0.008705,0.002661,0.038643,0.008120,0.014196,0.005253,0.062548,0.003309,0.004310,0.006782,0.017951,0.005503,0.022973,0.042074,0.006716,0.292256,0.068831,0.022376,0.523795,0.002472,0.142934,2.794353,0.529301,0.452422,0.275195,0.334709,0.254650,0.235413,0.218359,0.189836,0.178539,0.178148,0.125976,0.145335,0.008726,0.003269,0.027343,0.007422,0.009558,0.004254,0.028092,0.007502,0.004433,0.005795,0.013475,0.006004,0.008071,../Emotion Audio/01_Neatral
0.072544,0.008057,2.720259,0.273062,0.223446,1.162507,0.014372,0.234344,-35.741219,1.349930,-0.085729,0.009840,-0.117701,0.005078,-0.060420,-0.105113,-0.035702,-0.102050,-0.103529,-0.098879,-0.078929,0.011607,0.004394,0.029739,0.010312,0.009924,0.008912,0.028825,0.001820,0.005064,0.011000,0.017483,0.006499,0.017893,0.057338,0.010300,0.399209,0.110632,0.054132,0.721521,0.022109,0.161680,3.363202,0.641352,0.584950,0.511497,0.273664,0.294732,0.244398,0.249927,0.204266,0.254643,0.225635,0.277938,0.230596,0.012004,0.006140,0.033589,0.011417,0.010006,0.016241,0.026259,0.002198,0.005525,0.010708,0.014722,0.008556,0.011818,../Emotion Audio/01_Neatral
